alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
SSA,10,4,2,inf,15251,202,202,202,202,1.276282787322998
SSA,10,5,2,inf,15251,147,147,147,147,1.3380446434020996
SSA,11,1,2,inf,15251,-1,-1,-1,-1,1.284533977508545
SSA,11,2,2,inf,15251,147,147,147,147,1.1924479007720947
SSA,11,3,2,inf,15251,-1,-1,-1,-1,1.2079832553863525
SSA,11,4,2,inf,15251,-1,-1,-1,-1,1.2144031524658203
SSA,11,5,2,inf,15251,252,252,252,252,1.219611644744873
SSA,11,1,2,inf,15251,-1,-1,-1,-1,1.2745890617370605
SSA,11,2,2,inf,15251,116,116,116,116,1.2811472415924072
SSA,11,3,2,inf,15251,-1,-1,-1,-1,1.2127680778503418
SSA,11,4,2,inf,15251,-1,-1,-1,-1,1.183271884918213
SSA,11,5,2,inf,15251,107,107,107,107,1.224959135055542
SSA,11,1,2,inf,15251,-1,-1,-1,-1,1.1866834163665771
SSA,11,2,2,inf,15251,775,775,775,775,1.181551218032837
SSA,11,3,2,inf,15251,-1,-1,-1,-1,1.2342689037322998
SSA,11,4,2,inf,15251,-1,-1,-1,-1,1.159604549407959
SSA,11,5,2,inf,15251,160,160,160,160,1.1913738250732422
SSA,12,1,2,inf,15251,158,158,158,158,1.1428251266479492
SSA,12,2,2,inf,15251,151,151,151,151,1.3028340339660645
SSA,12,3,2,inf,15251,-1,-1,-1,-1,1.2132611274719238
SSA,12,4,2,inf,15251,110,110,110,110,1.181628942489624
SSA,12,5,2,inf,15251,-1,-1,-1,-1,1.2319989204406738
SSA,12,1,2,inf,15251,52,52,52,52,1.1535406112670898
SSA,12,2,2,inf,15251,103,103,103,103,1.1717944145202637
SSA,12,3,2,inf,15251,-1,-1,-1,-1,1.1779637336730957
SSA,12,4,2,inf,15251,282,282,282,282,1.1329765319824219
SSA,12,5,2,inf,15251,-1,-1,-1,-1,1.1202421188354492
SSA,12,1,2,inf,15251,150,150,150,150,1.1922686100006104
SSA,12,2,2,inf,15251,250,250,250,250,1.3155748844146729
SSA,12,3,2,inf,15251,-1,-1,-1,-1,1.1212196350097656
SSA,12,4,2,inf,15251,101,101,101,101,1.2081995010375977
SSA,12,5,2,inf,15251,-1,-1,-1,-1,1.1112489700317383
SSA,13,1,2,inf,15251,-1,-1,-1,-1,1.1211581230163574
SSA,13,2,2,inf,15251,4,4,4,4,1.1097846031188965
SSA,13,3,2,inf,15251,7,7,7,7,1.0920131206512451
SSA,13,4,2,inf,15251,-1,-1,-1,-1,1.1710264682769775
SSA,13,5,2,inf,15251,-1,-1,-1,-1,1.165107250213623
SSA,13,1,2,inf,15251,-1,-1,-1,-1,1.2214717864990234
SSA,13,2,2,inf,15251,126,126,126,126,1.186249017715454
SSA,13,3,2,inf,15251,7,7,7,7,1.1426968574523926
SSA,13,4,2,inf,15251,-1,-1,-1,-1,1.1429460048675537
SSA,13,5,2,inf,15251,-1,-1,-1,-1,1.3238558769226074
SSA,13,1,2,inf,15251,-1,-1,-1,-1,1.0867772102355957
SSA,13,2,2,inf,15251,45,45,45,45,1.3508193492889404
SSA,13,3,2,inf,15251,3,3,3,3,1.1869699954986572
SSA,13,4,2,inf,15251,-1,-1,-1,-1,1.0877814292907715
SSA,13,5,2,inf,15251,-1,-1,-1,-1,1.1875324249267578
SSA,14,1,2,inf,15251,1,1,1,1,1.111938714981079
SSA,14,2,2,inf,15251,1,1,1,1,1.0780060291290283
SSA,14,3,2,inf,15251,-1,-1,-1,-1,1.1204407215118408
SSA,14,4,2,inf,15251,-1,-1,-1,-1,1.178487777709961
SSA,14,5,2,inf,15251,1,1,1,1,1.1280913352966309
SSA,14,1,2,inf,15251,2,2,2,2,1.132462978363037
SSA,14,2,2,inf,15251,1,1,1,1,1.0982608795166016
SSA,14,3,2,inf,15251,-1,-1,-1,-1,1.1438579559326172
SSA,14,4,2,inf,15251,-1,-1,-1,-1,1.18233060836792
SSA,14,5,2,inf,15251,1,1,1,1,1.1440348625183105
SSA,14,1,2,inf,15251,1,1,1,1,1.147089958190918
SSA,14,2,2,inf,15251,1,1,1,1,1.1407387256622314
SSA,14,3,2,inf,15251,-1,-1,-1,-1,1.132143259048462
SSA,14,4,2,inf,15251,-1,-1,-1,-1,1.0941081047058105
