alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
jSO,13,14,2,-127.51,3696,28,28,28,28,0.053458452224731445
jSO,13,15,2,832.8,3251,-1,-1,-1,-1,0.07155609130859375
jSO,14,1,2,-52.35,2948,1,1,1,1,0.0367128849029541
jSO,14,2,2,-179.54,2964,1,1,1,1,0.036257028579711914
jSO,14,3,2,77.31,2751,-1,-1,-1,-1,0.03386735916137695
jSO,14,4,2,39.92,2948,-1,-1,-1,-1,0.03627514839172363
jSO,14,5,2,-56.61,2819,1,1,1,1,0.03495216369628906
jSO,14,6,2,51.34,2996,-1,-1,-1,-1,0.037503957748413086
jSO,14,7,2,-124.4,3108,1,1,1,1,0.0379486083984375
jSO,14,8,2,0.6,3236,-1,-1,-1,-1,0.03933596611022949
jSO,14,9,2,-40.71,2900,1,1,1,1,0.036144256591796875
jSO,14,10,2,814.32,2932,-1,-1,-1,-1,0.03606915473937988
jSO,14,11,2,-62.05,2916,1,1,1,1,0.03568744659423828
jSO,14,12,2,-43.28,2852,3,3,3,3,0.03512406349182129
jSO,14,13,2,-39.16,2916,3,3,3,3,0.03583097457885742
jSO,14,14,2,-173.28,2964,1,1,1,1,0.03797793388366699
jSO,14,15,2,-10.17,3251,2,2,2,2,0.039415836334228516
jSO,15,1,2,1000.0,3536,-1,-1,-1,-1,0.04534268379211426
jSO,15,2,2,70.03,3581,-1,-1,-1,-1,0.04552316665649414
jSO,15,3,2,-48.22,3251,4,4,4,4,0.04203152656555176
jSO,15,4,2,25.47,3446,-1,-1,-1,-1,0.044167280197143555
jSO,15,5,2,-100.81,4240,2,2,2,2,0.05441641807556152
jSO,15,6,2,83.33,4032,-1,-1,-1,-1,0.05100750923156738
jSO,15,7,2,208.56,3251,-1,-1,-1,-1,0.04203081130981445
jSO,15,8,2,-134.58,3710,1,1,1,1,0.0475153923034668
jSO,15,9,2,120.59,5095,-1,-1,-1,-1,0.06461668014526367
jSO,15,10,2,1000.0,3281,-1,-1,-1,-1,0.0412144660949707
jSO,15,11,2,-91.66,3654,1,1,1,1,0.046193838119506836
jSO,15,12,2,596.15,3251,-1,-1,-1,-1,0.04184603691101074
jSO,15,13,2,132.51,3850,-1,-1,-1,-1,0.049016714096069336
jSO,15,14,2,-240.18,3710,5,5,5,5,0.04697775840759277
jSO,15,15,2,-394.16,3506,1,1,1,1,0.04486513137817383
jSO,16,1,2,71.35000000000001,6836,-1,-1,-1,-1,0.08932280540466309
jSO,16,2,2,-355.22,5237,1,1,1,1,0.06854081153869629
jSO,16,3,2,99.17,4842,-1,-1,-1,-1,0.06453204154968262
jSO,16,4,2,-517.9099360116535,6120,1,1,1,1,0.08034729957580566
jSO,16,5,2,-57.21,3251,6,6,6,6,0.045639991760253906
jSO,16,6,2,-27.78,5843,4,4,4,4,0.08011698722839355
jSO,16,7,2,-48.71,5237,1,1,1,1,0.07174110412597656
jSO,16,8,2,-166.78994552229068,7052,1,1,1,1,0.09183931350708008
jSO,16,9,2,1000.0000000000001,6040,-1,-1,-1,-1,0.07447147369384766
jSO,16,10,2,-18.469643567573584,6718,35,35,35,35,0.10927748680114746
jSO,16,11,2,-59.71,4842,7,7,7,7,0.05882835388183594
jSO,16,12,2,-96.84,6040,1,1,1,1,0.07457184791564941
jSO,16,13,2,32.07,3640,-1,-1,-1,-1,0.048750877380371094
jSO,16,14,2,26.24016576365486,8026,-1,-1,-1,-1,0.10637211799621582
jSO,16,15,2,-16.099994782222435,5636,9,9,9,9,0.07493376731872559
jSO,17,1,2,-16.94,3976,1,1,1,1,0.053789377212524414
jSO,17,2,2,18.81,4004,-1,-1,-1,-1,0.05946779251098633
jSO,17,3,2,273.15,4058,-1,-1,-1,-1,0.06354784965515137
jSO,17,4,2,37.18,3878,-1,-1,-1,-1,0.04735684394836426
jSO,17,5,2,-147.9,3892,1,1,1,1,0.04893994331359863
jSO,17,6,2,-221.89,4136,2,2,2,2,0.05638527870178223
jSO,17,7,2,119.54,3850,-1,-1,-1,-1,0.05540275573730469
jSO,17,8,2,69.83,3934,-1,-1,-1,-1,0.06265139579772949
jSO,17,9,2,0.07,4071,588,-1,-1,-1,0.0552525520324707
jSO,17,10,2,4.96,4447,-1,-1,-1,-1,0.07317018508911133
jSO,17,11,2,192.3,4071,-1,-1,-1,-1,0.055795907974243164
jSO,17,12,2,49.71,4136,-1,-1,-1,-1,0.05650186538696289
jSO,17,13,2,205.12,3724,-1,-1,-1,-1,0.050728797912597656
jSO,17,14,2,-172.9,4045,1,1,1,1,0.05529332160949707
jSO,17,15,2,-350.62,3724,3,3,3,3,0.04755353927612305
jSO,18,1,2,-16.94,4842,12,12,12,12,0.0603179931640625
jSO,18,2,2,18.81,4344,-1,-1,-1,-1,0.05212879180908203
jSO,18,3,2,273.15,4136,-1,-1,-1,-1,0.05436301231384277
jSO,18,4,2,37.18,4318,-1,-1,-1,-1,0.0602719783782959
jSO,18,5,2,-147.9,4227,3,3,3,3,0.054154157638549805
jSO,18,6,2,-221.89,4201,3,3,3,3,0.05960965156555176
jSO,18,7,2,119.54,4422,-1,-1,-1,-1,0.060796260833740234
jSO,18,8,2,69.83,4292,-1,-1,-1,-1,0.06083869934082031
jSO,18,9,2,0.07,4842,816,-1,-1,-1,0.06081414222717285
jSO,18,10,2,4.96,4842,-1,-1,-1,-1,0.05717158317565918
jSO,18,11,2,192.3,4201,-1,-1,-1,-1,0.05405068397521973
jSO,18,12,2,49.71,4357,-1,-1,-1,-1,0.05435824394226074
jSO,18,13,2,205.12000000000003,4331,-1,-1,-1,-1,0.05966997146606445
jSO,18,14,2,-172.9,4318,8,8,8,8,0.060838937759399414
jSO,18,15,2,-350.62,4747,5,5,5,5,0.06650614738464355
jSO,19,1,2,-102.55,4447,1,1,1,1,0.05810117721557617
jSO,19,2,2,71.69,3948,-1,-1,-1,-1,0.04833340644836426
jSO,19,3,2,214.01,3682,-1,-1,-1,-1,0.04747629165649414
jSO,19,4,2,-58.48,3446,1,1,1,1,0.04385781288146973
jSO,19,5,2,-613.08,4842,1,1,1,1,0.05855989456176758
jSO,19,6,2,-185.27,3640,1,1,1,1,0.042823076248168945
jSO,19,7,2,37.47,4045,-1,-1,-1,-1,0.04810833930969238
jSO,19,8,2,-394.47,4149,1,1,1,1,0.060025930404663086
jSO,19,9,2,-102.62,5237,1,1,1,1,0.06675148010253906
jSO,19,10,2,272.83,4447,-1,-1,-1,-1,0.05710744857788086
jSO,19,11,2,-3.4,5897,2,2,2,2,0.07412099838256836
jSO,19,12,2,-185.17,5327,1,1,1,1,0.06507205963134766
jSO,19,13,2,101.34,5216,-1,-1,-1,-1,0.06412553787231445
jSO,19,14,2,-2.4,3920,16,16,16,16,0.047617435455322266
jSO,19,15,2,-27.78,4045,3,3,3,3,0.04830479621887207
jSO,20,1,2,-546.5,3044,5,5,5,5,0.03831315040588379
jSO,20,2,2,1000.0,3092,-1,-1,-1,-1,0.03768110275268555
jSO,20,3,2,208.38,3188,-1,-1,-1,-1,0.039589881896972656
jSO,20,4,2,-144.96,2932,1,1,1,1,0.036376953125
jSO,20,5,2,-6.299999999999999,5227,4,4,4,4,0.06372952461242676
jSO,20,6,2,-22.059999999999995,3738,20,20,20,20,0.04580426216125488
jSO,20,7,2,71.29,3140,-1,-1,-1,-1,0.0411982536315918
jSO,20,8,2,-10.539999999999997,4045,4,4,4,4,0.05333852767944336
jSO,20,9,2,386.01,3864,-1,-1,-1,-1,0.049813032150268555
jSO,20,10,2,-12.569999999999999,3836,20,20,20,20,0.050398826599121094
jSO,20,11,2,-127.04,3012,1,1,1,1,0.04100227355957031
jSO,20,12,2,-37.52,3948,4,4,4,4,0.058084726333618164
jSO,20,13,2,-331.16,3864,4,4,4,4,0.04673337936401367
jSO,20,14,2,44.81,3204,-1,-1,-1,-1,0.03920626640319824
jSO,20,15,2,-176.46,3092,20,20,20,20,0.038342952728271484
jSO,21,1,2,40.78,2194,-1,-1,-1,-1,0.028113603591918945
jSO,21,2,2,-1.6,1747,45,45,45,45,0.02269911766052246
jSO,21,3,2,-370.84,2122,1,1,1,1,0.02777862548828125
jSO,21,4,2,-31.868143088808246,2649,1,1,1,1,0.03498983383178711
jSO,21,5,2,515.4,1709,-1,-1,-1,-1,0.023145675659179688
jSO,21,6,2,986.23,2445,-1,-1,-1,-1,0.032646894454956055
jSO,21,7,2,124.08,1804,-1,-1,-1,-1,0.024274110794067383
jSO,21,8,2,-468.31,1593,1,1,1,1,0.022211790084838867
jSO,21,9,2,-60.62,2649,1,1,1,1,0.03434944152832031
jSO,21,10,2,286.46,1553,-1,-1,-1,-1,0.022194385528564453
jSO,21,11,2,113.42,2013,-1,-1,-1,-1,0.025438785552978516
jSO,21,12,2,-195.86,2140,1,1,1,1,0.027303457260131836
jSO,21,13,2,-5.76,1956,11,11,11,11,0.025460004806518555
jSO,21,14,2,-498.65,2445,1,1,1,1,0.0321192741394043
jSO,21,15,2,-42.86,2194,1,1,1,1,0.02882981300354004
jSO,22,1,2,-1000.0,1652,1,1,1,1,0.0208284854888916
jSO,22,2,2,1000.0,1633,-1,-1,-1,-1,0.021790742874145508
jSO,22,3,2,-49.13,2649,1,1,1,1,0.03299450874328613
jSO,22,4,2,297.73,1804,-1,-1,-1,-1,0.023278236389160156
jSO,22,5,2,51.57,1823,-1,-1,-1,-1,0.022075891494750977
jSO,22,6,2,39.43,2050,-1,-1,-1,-1,0.024878978729248047
jSO,22,7,2,132.29,1842,-1,-1,-1,-1,0.0237729549407959
jSO,22,8,2,-48.018143088808245,2649,3,3,3,3,0.03130030632019043
jSO,22,9,2,-28.33,1861,1,1,1,1,0.023012161254882812
jSO,22,10,2,-151.61,1880,1,1,1,1,0.02362346649169922
jSO,22,11,2,-106.99,2445,1,1,1,1,0.03164052963256836
jSO,22,12,2,100.03,1652,-1,-1,-1,-1,0.02082514762878418
jSO,22,13,2,-278.89,1880,1,1,1,1,0.024652481079101562
jSO,22,14,2,514.22,2194,-1,-1,-1,-1,0.028392791748046875
jSO,22,15,2,609.88,2050,-1,-1,-1,-1,0.024598360061645508
jSO,23,1,2,7.457081199432279,8026,-1,-1,-1,-1,0.10856842994689941
jSO,23,2,2,0.6131642917829982,8026,-1,-1,-1,-1,0.10633039474487305
jSO,23,3,2,-130.27204654577915,8026,1,1,1,1,0.10612940788269043
jSO,23,4,2,-223.0639332668294,8026,1,1,1,1,0.10763716697692871
jSO,23,5,2,-43.95130842986429,8026,1,1,1,1,0.11146068572998047
jSO,23,6,2,85.57567891235576,8026,-1,-1,-1,-1,0.1095113754272461
jSO,23,7,2,-986.6765905400392,8026,1,1,1,1,0.11210155487060547
jSO,23,8,2,-151.5616160861198,8026,1,1,1,1,0.10509896278381348
jSO,23,9,2,67.34285445510399,8026,-1,-1,-1,-1,0.10674643516540527
jSO,23,10,2,96.80028295541977,8026,-1,-1,-1,-1,0.10777831077575684
jSO,23,11,2,147.1305878310509,8026,-1,-1,-1,-1,0.10771965980529785
jSO,23,12,2,-591.6762114471912,8026,1,1,1,1,0.2897515296936035
jSO,23,13,2,74.3871110797655,8026,-1,-1,-1,-1,0.10579037666320801
jSO,23,14,2,-3.1988894386757343,8026,68,68,68,68,0.11181330680847168
jSO,23,15,2,-12.632113130653133,8026,4,4,4,4,0.10937094688415527
jSO,24,1,2,102.63322628525589,6830,-1,-1,-1,-1,0.08228564262390137
jSO,24,2,2,95.32966969104876,6986,-1,-1,-1,-1,0.08515357971191406
jSO,24,3,2,15.662633324839302,6950,-1,-1,-1,-1,0.08707904815673828
jSO,24,4,2,194.8,7214,-1,-1,-1,-1,0.0983283519744873
jSO,24,5,2,-131.5692255842308,7822,1,1,1,1,0.1092991828918457
jSO,24,6,2,154.4727745330763,7406,-1,-1,-1,-1,0.09724664688110352
jSO,24,7,2,-286.32924500068475,8026,1,1,1,1,0.09214472770690918
jSO,24,8,2,-538.11,6557,1,1,1,1,0.07856535911560059
jSO,24,9,2,747.8625029226956,7950,-1,-1,-1,-1,0.09500288963317871
jSO,24,10,2,18.70350185403327,8026,-1,-1,-1,-1,0.09352326393127441
jSO,24,11,2,-60.73859278416984,8026,1,1,1,1,0.2692568302154541
jSO,24,12,2,12.973606480210972,8026,-1,-1,-1,-1,0.09414529800415039
jSO,24,13,2,92.42167341065931,8026,-1,-1,-1,-1,0.10052990913391113
jSO,24,14,2,-263.52,6690,1,1,1,1,0.09621500968933105
jSO,24,15,2,310.20699025897795,7822,-1,-1,-1,-1,0.09468770027160645
jSO,1,1,3,79.48,4649,-1,-1,-1,-1,0.05835390090942383
jSO,1,2,3,394.48,4467,-1,-1,-1,-1,0.05819344520568848
jSO,1,3,3,-247.11,4857,1,1,1,1,0.0643777847290039
jSO,1,4,3,-152.04,4559,1,1,1,1,0.05935788154602051
jSO,1,5,3,-25.25,5031,2,2,2,2,0.06707262992858887
jSO,1,6,3,-201.72,4498,1,1,1,1,0.06568717956542969
jSO,1,7,3,-1000.0,4436,1,1,1,1,0.057851552963256836
jSO,1,8,3,-42.9,4769,1,1,1,1,0.06071877479553223
jSO,1,9,3,-101.32,4589,1,1,1,1,0.0601956844329834
jSO,1,10,3,3.65,5002,-1,-1,-1,-1,0.07756280899047852
jSO,1,11,3,220.53,4739,-1,-1,-1,-1,0.060590505599975586
