alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
WOA,8,2,2,inf,8051,1,1,1,1,0.38963913917541504
WOA,8,3,2,inf,8051,-1,-1,-1,-1,0.36386585235595703
WOA,8,4,2,inf,8051,3,3,3,3,0.3587169647216797
WOA,8,5,2,inf,8051,-1,-1,-1,-1,0.3652074337005615
WOA,8,1,2,inf,8051,-1,-1,-1,-1,0.37578797340393066
WOA,8,2,2,inf,8051,9,9,9,9,0.3871123790740967
WOA,8,3,2,inf,8051,-1,-1,-1,-1,0.4125232696533203
WOA,8,4,2,inf,8051,21,21,21,21,0.38092041015625
WOA,8,5,2,inf,8051,-1,-1,-1,-1,0.4252758026123047
WOA,8,1,2,inf,8051,-1,-1,-1,-1,0.4003293514251709
WOA,8,2,2,inf,8051,25,25,25,25,0.37205052375793457
WOA,8,3,2,inf,8051,-1,-1,-1,-1,0.3731701374053955
WOA,8,4,2,inf,8051,38,38,38,38,0.37013959884643555
WOA,8,5,2,inf,8051,-1,-1,-1,-1,0.37624168395996094
WOA,9,1,2,inf,8051,-1,-1,-1,-1,0.469454288482666
WOA,9,2,2,inf,8051,-1,-1,-1,-1,0.3857426643371582
WOA,9,3,2,inf,8051,-1,-1,-1,-1,0.37709498405456543
WOA,9,4,2,inf,8051,8,8,8,8,0.3722505569458008
WOA,9,5,2,inf,8051,-1,-1,-1,-1,0.3861691951751709
WOA,9,1,2,inf,8051,-1,-1,-1,-1,0.3685774803161621
WOA,9,2,2,inf,8051,-1,-1,-1,-1,0.3644680976867676
WOA,9,3,2,inf,8051,-1,-1,-1,-1,0.3629155158996582
WOA,9,4,2,inf,8051,5,5,5,5,0.3770887851715088
WOA,9,5,2,inf,8051,-1,-1,-1,-1,0.3670017719268799
WOA,9,1,2,inf,8051,-1,-1,-1,-1,0.3634467124938965
WOA,9,2,2,inf,8051,-1,-1,-1,-1,0.3737163543701172
WOA,9,3,2,inf,8051,-1,-1,-1,-1,0.3910531997680664
WOA,9,4,2,inf,8051,10,10,10,10,0.39955997467041016
WOA,9,5,2,inf,8051,-1,-1,-1,-1,0.3703494071960449
WOA,10,1,2,inf,8051,239,239,239,239,0.4040043354034424
WOA,10,2,2,inf,8051,-1,-1,-1,-1,0.37368011474609375
WOA,10,3,2,inf,8051,253,253,253,253,0.39054203033447266
WOA,10,4,2,inf,8051,91,91,91,91,0.42545390129089355
WOA,10,5,2,inf,8051,108,108,108,108,0.37365198135375977
WOA,10,1,2,inf,8051,163,163,163,163,0.3808000087738037
WOA,10,2,2,inf,8051,-1,-1,-1,-1,0.40745043754577637
WOA,10,3,2,inf,8051,52,52,52,52,0.3906271457672119
WOA,10,4,2,inf,8051,164,164,164,164,0.3890228271484375
WOA,10,5,2,inf,8051,105,105,105,105,0.36855244636535645
WOA,10,1,2,inf,8051,363,363,363,363,0.382462739944458
WOA,10,2,2,inf,8051,-1,-1,-1,-1,0.44719624519348145
WOA,10,3,2,inf,8051,179,179,179,179,0.39324235916137695
WOA,10,4,2,inf,8051,76,76,76,76,0.3701798915863037
WOA,10,5,2,inf,8051,36,36,36,36,0.3773519992828369
WOA,11,1,2,inf,8051,-1,-1,-1,-1,0.3823695182800293
WOA,11,2,2,inf,8051,127,127,127,127,0.3985719680786133
WOA,11,3,2,inf,8051,-1,-1,-1,-1,0.39092278480529785
WOA,11,4,2,inf,8051,-1,-1,-1,-1,0.41108059883117676
WOA,11,5,2,inf,8051,77,77,77,77,0.4032266139984131
WOA,11,1,2,inf,8051,-1,-1,-1,-1,0.40436220169067383
WOA,11,2,2,inf,8051,299,378,378,378,0.39917993545532227
WOA,11,3,2,inf,8051,-1,-1,-1,-1,0.3944880962371826
WOA,11,4,2,inf,8051,-1,-1,-1,-1,0.4169611930847168
WOA,11,5,2,inf,8051,21,21,21,21,0.39490509033203125
WOA,11,1,2,inf,8051,-1,-1,-1,-1,0.4089009761810303
WOA,11,2,2,inf,8051,259,259,259,259,0.3989830017089844
WOA,11,3,2,inf,8051,-1,-1,-1,-1,0.394305944442749
WOA,11,4,2,inf,8051,-1,-1,-1,-1,0.3874948024749756
WOA,11,5,2,inf,8051,194,194,194,194,0.38819408416748047
WOA,12,1,2,inf,8051,74,74,74,74,0.39622020721435547
WOA,12,2,2,inf,8051,25,25,25,25,0.40113282203674316
WOA,12,3,2,inf,8051,-1,-1,-1,-1,0.4077789783477783
WOA,12,4,2,inf,8051,216,216,216,216,0.3901174068450928
WOA,12,5,2,inf,8051,-1,-1,-1,-1,0.4091677665710449
WOA,12,1,2,inf,8051,102,102,102,102,0.4143972396850586
WOA,12,2,2,inf,8051,74,74,74,74,0.40082812309265137
WOA,12,3,2,inf,8051,-1,-1,-1,-1,0.41288042068481445
WOA,12,4,2,inf,8051,-1,-1,-1,-1,0.41553735733032227
WOA,12,5,2,inf,8051,-1,-1,-1,-1,0.39936351776123047
WOA,12,1,2,inf,8051,23,23,23,23,0.38600659370422363
WOA,12,2,2,inf,8051,152,152,152,152,0.3977799415588379
WOA,12,3,2,inf,8051,-1,-1,-1,-1,0.3802652359008789
WOA,12,4,2,inf,8051,-1,-1,-1,-1,0.3830680847167969
WOA,12,5,2,inf,8051,-1,-1,-1,-1,0.411609411239624
WOA,13,1,2,inf,8051,-1,-1,-1,-1,0.41052699089050293
WOA,13,2,2,inf,8051,10,10,10,10,0.43093132972717285
WOA,13,3,2,inf,8051,3,3,3,3,0.39655566215515137
WOA,13,4,2,inf,8051,-1,-1,-1,-1,0.38640356063842773
WOA,13,5,2,inf,8051,-1,-1,-1,-1,0.39047932624816895
WOA,13,1,2,inf,8051,-1,-1,-1,-1,0.38315534591674805
WOA,13,2,2,inf,8051,18,18,18,18,0.3891642093658447
WOA,13,3,2,inf,8051,1,1,1,1,0.4244368076324463
WOA,13,4,2,inf,8051,-1,-1,-1,-1,0.4548940658569336
WOA,13,5,2,inf,8051,-1,-1,-1,-1,0.39433884620666504
WOA,13,1,2,inf,8051,-1,-1,-1,-1,0.39977455139160156
WOA,13,2,2,inf,8051,20,20,20,20,0.3863708972930908
WOA,13,3,2,inf,8051,6,6,6,6,0.3812389373779297
